#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,appearance_count,mbti_type
145,"Don't forget (feat. GIST, Kid Wine)","SEIN,Gist,Kid Wine",168,11B,47,2026-02-04,03:28,24,"k-rap, k-ballad","Don't forget (feat. GIST, Kid Wine)",2021-11-19,46,8,0,32,0,10,-7,A Major,4,5NVIqevMY3qWLO6VF2oUYW,KRMIM2161198,2,ISTP
146,Because,Kid Wine,72,12B,39,2026-02-04,02:48,31,"k-ballad, k-rap",Because,2024-11-23,51,54,0,58,0,10,-6,E Major,4,3dr0TC66eD0Ehd6r7zldfA,KSA002402916,2,ISTP
147,Salty,데이먼스 이어 Damons year,132,1B,21,2026-02-04,02:56,54,k-ballad,“ Sin ! ”,2019-10-29,57,90,0,56,0,10,-8,B Major,4,62JBtqVL1qQO3SE3JuFimS,KRMIM1919003,2,ISTP
148,The Letter,Kim Kwangjin,143,8B,30,2026-02-05,04:45,40,k-ballad,Last Decade,2017-04-01,39,63,0,9,0,0,-10,C Major,4,1663IUXJYHtoTmf3yZTwt0,KRB471700449,2,ISTP
149,High,5 Seconds of Summer,170,10B,59,2026-02-05,02:58,54,,CALM,2020-03-27,47,78,0,60,0,10,-3,D Major,4,3uegDoaCj8IcNAaW3AoZUX,USUG12000302,2,ISTP
150,Somehow,VVON,171,6B,60,2026-02-08,03:10,18,,VVON ThiS VVAY,2025-12-02,37,49,0,46,0,10,-5,A#/B♭ Major,4,1rozBjpQFLRtxDOOREFwSk,KRMIM2566875,2,ISTP
151,Ordinary Love (Feat. Park Boram),Park Kyung,144,11B,71,2026-02-08,03:52,54,,Ordinary Love,2015-09-21,74,22,0,56,10,10,-7,A Major,4,5DmFLQgAKdkRHi5GfqaQg9,KRC491500001,2,ISTP
155,내 마음에 비친 내 모습,Yoo Jae Ha,120,11B,25,2026-02-19,04:53,49,k-ballad,사랑하기 때문에,1987-08-20,56,23,0,23,0,10,-14,A Major,4,4w5jHmaPBwNN2Q9rOuYHUC,QZEKE2017700,2,ISTP
156,Awoong-Dawoong,"Yyeon,TimeFeveR",80,3B,54,2026-02-21,02:39,57,"k-ballad, k-rap",Love Story,2026-01-07,59,58,0,75,20,0,-5,C♯/D♭ Major,4,4TZpuTW62a7qcfpAiALD6R,KRF502500614,2,ISTP
157,그대 내 품에,Yoo Jae Ha,117,8B,24,2026-02-21,05:58,39,k-ballad,사랑하기 때문에,1987-08-20,34,37,0,22,0,30,-12,C Major,4,0zdncbLhtnoAyxFR7aw3Ga,QZEKE2017698,2,ISTP
158,가리워진 길,Yoo Jae Ha,84,9B,13,2026-02-21,03:17,43,k-ballad,사랑하기 때문에,1987-08-20,27,87,0,33,0,0,-14,G Major,3,5IswU4kq9q1qvgJlHkQwns,QZEKE2017702,2,ISTP
159,I Want You,Stephen Sanchez,126,7B,31,2026-03-11,03:30,55,,"What Was, Not Now",2021-10-15,50,82,0,23,0,10,-10,F Major,4,1q32AhBbgDPdBr5VyCRHq6,USUG12104782,2,ISTP
160,This Is How It Feels,"hey, are you okay?,blikkk,may 20th",102,10B,22,2026-03-11,04:28,40,"new york drill, drill",This Is How It Feels,2026-01-23,34,71,0,26,0,10,-14,D Major,4,2svyK3KNc7MCc8omZZrslv,PL4K02535301,2,ISTP
161,Loose,Daniel Caesar,113,3B,16,2026-03-11,03:05,83,,Freudian,2017-08-25,30,93,1,6,0,10,-16,C♯/D♭ Major,4,3xqWiKFFYF9Pv7H1nNoZFd,CADDS1700028,2,ISTP
162,GONE,"Leellamarz,TOIL,Paloalto",156,8B,74,2026-03-11,03:44,52,"k-rap, k-ballad",GONE,2020-03-23,59,25,0,63,10,10,-5,C Major,4,2fzucOTof4pxCDG6u8iiGY,KRE132000033,2,ISTP
163,Superpowers,Daniel Caesar,107,9B,43,2026-03-11,02:54,86,,NEVER ENOUGH,2023-04-07,46,61,3,5,0,10,-9,G Major,5,736PP5LTtREkDgktNmX3Gu,USUG12209368,2,ISTP
165,A Gate of Eden,데이먼스 이어 Damons year,72,1B,26,2026-03-11,03:05,48,k-ballad,HEADACHE.,2021-01-28,62,85,0,41,0,10,-11,B Major,4,7DbKW8s8bmE4uRVwuDQYgY,KRMIM2101720,2,ISTP
166,I just have a lot on my mind,E.ul,62,1A,50,2026-03-11,03:44,41,k-ballad,I just have a lot on my mind,2024-02-19,63,44,0,47,0,0,-5,G#/A♭ Minor,4,6w7eXzJP3rH2sqZwke66ic,KRF632400516,2,ISTP
167,Cause It's First Time,O.WHEN,128,7B,41,2026-03-12,04:01,42,"k-ballad, soundtrack",When It Loves,2018-02-06,48,54,0,15,0,10,-6,F Major,4,5iOfixcKG8IYCgNPiFWnjH,KRA381703334,2,ISTP
168,Nobody Gets Me,SZA,100,9B,28,2026-03-13,03:00,85,r&b,SOS,2022-12-09,36,81,0,28,0,10,-8,G Major,3,5Y35SjAfXjjG0sFQ3KOxmm,USRC12204598,2,ISTP
169,Nothing,Bruno Major,140,10B,27,2026-03-16,02:42,73,,To Let A Good Thing Die,2020-06-05,56,93,54,27,0,10,-16,D Major,3,1lORkxEMmsCZqhoxcmk3A3,GBKPL1962806,2,ISTP
171,I Will,"Kid Wine,Leellamarz",180,12B,52,2026-03-25,02:29,18,"k-ballad, k-rap",DECANTING,2021-01-23,62,49,0,72,0,0,-5,E Major,3,4bfLNFydTgUjsy4ROcwdfF,KRC532100009,2,ISTP
172,In Your Love,Kid Wine,140,6B,40,2026-03-25,03:29,15,"k-ballad, k-rap",Present,2025-09-03,63,68,0,34,0,10,-6,A#/B♭ Major,4,2DTmIddzGWRUyRuvXMSj71,KSA002501846,2,ISTP
173,flowers,Nujabes,98,5A,61,2026-04-14,03:59,54,jazz rap,Modal Soul,2005-11-11,67,85,23,61,0,10,-6,C Minor,4,69jGxyfw3lzGGYf78jdkpF,JPH491605010,2,ISTP
174,Luv (sic) Grand Finale (feat. Shing02),"Nujabes,Shing02",92,9B,68,2026-04-14,05:16,59,"jazz rap, j-rap",Luv(sic) Hexalogy,2015-12-09,63,8,28,29,0,10,-9,G Major,4,72LSGNDLY4sdvyrGIKtd2Q,JPH491605073,2,ISTP
175,Luv(sic.) pt3 (feat. Shing02),"Nujabes,Shing02",95,4A,69,2026-04-14,05:36,66,"jazz rap, j-rap",Modal Soul,2005-11-11,87,73,50,87,0,0,-4,F Minor,4,4xlpJ99yL9xYQtzG6c3hwk,JPH491605003,2,ISTP
176,Luv (sic) pt2,Nujabes,93,4A,52,2026-04-14,04:33,64,jazz rap,Luv(sic) Hexalogy,2015-12-09,83,39,0,85,20,10,-7,F Minor,4,6gSalwEvVQfSFiqgwfyITp,JPH491605027,2,ISTP
177,Luv (sic),Nujabes,93,3B,68,2026-04-14,04:46,68,jazz rap,Luv(sic) Hexalogy,2015-12-09,91,44,3,87,20,60,-6,C♯/D♭ Major,4,6SNGzhVrisdq63Ndz58ovT,JPH491605019,2,ISTP
178,"Joy, Sorrow, A Beautiful Heart",AKMU,77,3B,29,2026-04-14,04:36,69,"k-ballad, k-pop",FLOWERING,2026-04-07,53,83,0,26,0,10,-9,C♯/D♭ Major,4,3yKUJbZjAWlteUSjnNv3UK,KSA002651094,2,ISTP
179,Last Goodbye,AKMU,117,8B,54,2026-04-14,04:43,60,"k-ballad, k-pop",WINTER,2017-01-03,67,15,0,27,0,10,-5,C Major,4,0x50cQ1pZeV4xl737GhKBk,KRA401600313,2,ISTP
180,어린왕자 The Little Prince,RYEOWOOK,120,4A,59,2026-04-15,04:21,48,k-ballad,어린왕자 The Little Prince - The 1st Mini Album,2016-01-28,62,59,0,42,0,10,-6,F Minor,4,7AUwzJfMl574Sd6zbQStEm,KRA301500725,2,ISTP
1,"Good Luck, Babe!",Chappell Roan,117,10A,58,2025-02-05,03:38,90,,"Good Luck, Babe!",2024-04-05,70,5,0,79,0,0,-6,B Minor,4,0WbMK4wrZ1wFSty9F7FCgu,USUG12401967,2,ISTP
3,Mr. Loverman,Ricky Montgomery,130,8B,53,2025-02-05,03:36,81,,Montgomery Ricky,2016-04-01,64,25,0,49,0,20,-7,C Major,3,2IVsRhKrx8hlQBOWy4qebo,USA2P1624702,2,ISTP
4,To you,SEVENTEEN,100,10B,80,2025-02-05,03:45,66,k-pop,SEVENTEEN 9th Mini Album 'Attacca',2021-10-22,57,2,0,49,10,0,-5,D Major,4,25osmdhvjltPlN7gI2Javd,USA2P2135689,2,ISTP
6,Cincin,Hindia,155,9A,88,2025-02-05,04:26,84,"indonesian indie, indonesian pop",Lagipula Hidup Akan Berakhir,2023-07-07,53,0,0,48,0,60,-4,E Minor,4,7J0isBrUxhIYZVdrBOOlIh,FRX872372690,2,ISTP
7,Rumah Ke Rumah,Hindia,116,1B,79,2025-02-05,04:37,84,"indonesian indie, indonesian pop",Menari Dengan Bayangan,2019-11-29,72,46,62,49,0,10,-7,B Major,4,2wAiFWjRupWmnDkQcu91MF,FR96X1970882,2,ISTP
8,HAPPY,DAY6,80,11B,96,2025-02-05,03:09,61,"k-rock, k-pop",Fourever,2024-03-18,54,0,0,61,0,10,-3,A Major,4,1k68vKHNQXU5CHqcM7Yp7N,US5TA2400040,2,ISTP
10,HOT TO GO!,Chappell Roan,140,2B,76,2025-02-05,03:04,78,,The Rise and Fall of a Midwest Princess,2023-09-21,74,2,0,96,0,30,-5,F#/G♭ Major,4,3j6CeoBBlm40Msn1JE1SPD,USUG12305911,2,ISTP
11,Evaluasi,Hindia,102,9B,97,2025-02-05,03:14,80,"indonesian indie, indonesian pop",Menari Dengan Bayangan,2019-11-29,61,0,0,51,0,30,-4,G Major,4,2dIBMHByUGcNPzmYBJ6OAj,FR10S1991700,2,ISTP
12,Cheers to youth,SEVENTEEN,104,11A,82,2025-02-05,03:11,63,k-pop,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',2024-04-29,67,14,0,49,0,10,-4,F#/G♭ Minor,4,1XvOEvWtfa879Wk1wKHZ1M,USA2P2415978,2,ISTP
16,ONLY,LEEHI,123,7B,30,2025-02-05,04:00,77,"k-ballad, k-pop",4 ONLY,2021-09-09,54,89,0,15,0,0,-7,F Major,3,6TBJkXHPhu3EsMk1bshwuI,KRC712100039,2,ISTP
18,Pasilyo,SunKissed Lola,120,10B,61,2025-02-05,04:30,75,"opm, harana, pinoy indie, p-pop, parang",Pasilyo,2022-10-28,72,42,0,41,0,10,-5,D Major,3,0uZFcsx96wzbixsULmrg8o,AUBEC2225179,2,ISTP
20,H.S.K.T. (feat. Wonstein),"LEEHI,Wonstein",114,8A,67,2025-02-05,03:24,69,"k-ballad, k-pop, k-rap",4 ONLY,2021-09-09,76,25,0,33,0,10,-6,A Minor,4,39382sUtIOwIXftX0i76do,KRC712100045,2,ISTP
22,UNDERSTAND,keshi,82,7B,21,2025-02-05,02:30,75,,GABRIEL,2022-03-25,38,94,0,16,0,10,-14,F Major,3,72sfmdpuO5r8cBDgs7MqZZ,USUM72123296,2,ISTP
24,Small girl (feat. D.O.),"Lee Young Ji,D.O.",170,3B,60,2025-02-05,03:09,67,"k-rap, k-pop, k-ballad",16 Fantasy,2024-06-21,77,53,0,88,20,20,-5,C♯/D♭ Major,4,1AtFSBJibfaqfiOByQCwZ5,KRA382403868,2,ISTP
25,blue,yung kai,97,12B,32,2025-02-05,03:34,82,,blue,2024-08-02,75,93,2,59,0,10,-12,E Major,3,3be9ACTxtcL6Zm4vJRUiPG,TLVEM2456474,2,ISTP
26,Bam Yang Gang,BIBI,178,11A,41,2025-02-05,02:26,59,"k-pop, k-rap",Bam Yang Gang,2024-02-13,46,77,0,74,0,10,-9,F#/G♭ Minor,3,5juCu4WFTFRZ2XilopAMTy,KRA382401062,2,ISTP
27,Star,Colde,89,5B,45,2025-02-05,03:41,67,,"See You in My 19th Life, Pt. 2 (Original Television Soundtrack)",2023-06-25,55,40,0,12,0,10,-8,D#/E♭ Major,4,73Zoq6Z5lXVJPAERw2s9fp,KRA492300561,2,ISTP
28,Hurt,NewJeans,180,3A,45,2025-02-05,02:57,73,k-pop,NewJeans 1st EP 'New Jeans',2022-08-01,60,73,0,57,0,10,-7,A#/B♭ Minor,4,5expoVGQPvXuwBBFuNGqBd,USA2P2230224,2,ISTP
31,LIMBO,keshi,130,4B,37,2025-02-05,03:32,73,,GABRIEL,2022-03-25,58,88,0,8,0,10,-12,G#/A♭ Major,4,2bdVgAQgosGUJoViVDNeOV,USUM72123297,2,ISTP
32,EVERYTHING,The Black Skirts,120,2B,37,2025-02-05,04:53,68,k-rock,TEAM BABY,2017-05-30,54,65,93,39,0,10,-9,F#/G♭ Major,4,19Hg1UCZaCdpHB37L7x63X,KRA401600005,2,ISTP
33,WA-R-R,Colde,113,12A,36,2025-02-05,04:32,65,,Love Part 1,2019-05-31,74,87,0,24,0,10,-9,C♯/D♭ Minor,3,0fiYcTgkSZ1E3kZdDlSgkO,QM6N21921541,2,ISTP
34,Let You Break My Heart Again,"Laufey,Philharmonia Orchestra",77,10B,14,2025-02-05,04:29,80,"opera, classical, orchestral",Let You Break My Heart Again,2021-08-13,30,97,11,12,0,10,-15,D Major,4,709p9UGPAuyImWf1Z3vjRo,TCAFR2175884,2,ISTP
37,Tiramisu Cake,We Are The Night,123,2B,50,2025-02-05,03:10,48,k-rock,"Star, Fire, Night and Such Things",2015-10-15,93,7,0,85,0,0,-5,F#/G♭ Major,4,07u4MPxsapzsCy9F64p5G2,KRB471501809,2,ISTP
39,Promise,Laufey,76,7B,11,2025-02-05,03:54,83,,Bewitched,2023-09-08,26,94,0,9,0,0,-17,F Major,4,08PdFBcXzpkn1cWNgmKqhn,QMDA62312092,2,ISTP
42,Dead Inside,АДЛИН,127,10B,68,2025-02-05,02:04,71,"phonk, drift phonk",Dead Inside,2021-10-27,90,7,22,42,0,0,-8,D Major,4,0EPK3XVvgbe8q0KrS7nEiY,SMRUS0069872,2,ISTP
44,Love wins all,IU,101,8B,45,2025-02-05,04:31,68,"k-pop, k-ballad",Love wins all,2024-01-24,50,82,0,32,0,10,-6,C Major,4,0djkJ3iAARXRCbfbwwVc3o,KRA382400642,2,ISTP
47,神のまにまに (feat. 天馬司&鳳えむ&草薙寧々&神代類&初音ミク),ワンダーランズ×ショウタイム,135,6B,92,2025-02-05,04:15,60,"vocaloid, j-pop",ワンダーランズ×ショウタイム SEKAI ALBUM vol.2,2024-01-24,69,39,0,88,0,0,-2,A#/B♭ Major,4,5W9gBpWFZtuk6uUH65Piz6,JPX302357720,2,ISTP
48,NOT SORRY (Feat. pH-1) (Prod. by Slom),"Lee Young Ji,pH-1",95,7B,61,2025-02-05,03:56,56,"k-rap, k-pop",SHOW ME THE MONEY 11 Episode 3,2022-12-17,86,47,0,69,20,0,-7,F Major,4,5UOY3OZib7H4KFwTfsT66g,KRA492201271,2,ISTP
49,Whiplash,aespa,126,3A,90,2025-02-05,03:03,75,k-pop,Whiplash - The 5th Mini Album,2024-10-21,86,10,2,75,0,0,-3,A#/B♭ Minor,4,3coRPMnFg2dJcPu5RMloa9,KRA302400341,2,ISTP
50,"LOVE, MONEY, FAME (feat. DJ Khaled)","SEVENTEEN,DJ Khaled",100,9B,70,2025-02-05,03:06,62,"k-pop, ",SEVENTEEN 12th Mini Album 'SPILL THE FEELS',2024-10-14,87,4,0,79,0,0,-4,G Major,4,145tqlcE6YFsjNfxi9K3AE,USA2P2452188,2,ISTP
51,Wish You Hell,WENDY,100,4B,72,2025-02-05,02:50,47,k-ballad,Wish You Hell - The 2nd Mini Album,2024-03-12,75,5,0,70,0,20,-3,G#/A♭ Major,4,1zC3wpW5qU7n6KVrBlbAah,KRA302400051,2,ISTP
53,Shinunoga E-Wa,Fujii Kaze,158,11A,76,2025-02-05,03:05,78,j-pop,HELP EVER HURT NEVER,2020-05-20,60,17,0,52,0,10,-6,F#/G♭ Minor,4,0o9zmvc5f3EFApU52PPIyW,JPPO02000610,2,ISTP
54,Matsuri,Fujii Kaze,97,3B,73,2025-02-05,03:45,67,j-pop,LOVE ALL SERVE ALL,2022-03-23,66,1,5,36,0,20,-7,C♯/D♭ Major,4,7AMGgAPFczs3wJgMqu6Eqi,JPPO02200420,2,ISTP
55,NIGHT DANCER,imase,117,6A,56,2025-02-05,03:30,72,j-pop,POP CUBE,2022-11-09,92,9,0,87,0,10,-8,G Minor,4,3gmn76fCtpDazGMnN0QMHX,JPPO02202918,2,ISTP
56,Overdose,natori,118,9A,70,2025-02-05,03:14,69,"j-pop, anime",劇場,2023-12-20,73,3,0,84,0,20,-6,E Minor,4,7b4fxkOA4NDr4tDylrb10K,JPU902203154,2,ISTP
57,Usseewa,Ado,178,10A,98,2025-02-05,03:26,73,"j-pop, anime, vocaloid, j-rock",Kyougen,2022-01-26,53,0,0,55,0,10,-1,B Minor,4,61KYsWS25JXUO4fGb1138X,JPPO02002791,2,ISTP
58,群青,YOASOBI,135,6B,85,2025-02-05,04:08,70,"j-pop, anime",THE BOOK,2021-01-06,73,31,0,71,0,10,-3,A#/B♭ Major,4,1zd35Y44Blc1CwwVbW3Qnk,JPP302000468,2,ISTP
59,anything,Adrianne Lenker,84,5B,29,2025-02-05,03:22,80,,songs,2020-10-23,39,77,0,51,0,0,-13,D#/E♭ Major,4,4PwWESSlTwzvw9B7bmtTLS,GBAFL2000252,2,ISTP
61,Casual,Chappell Roan,131,3B,41,2025-02-05,03:52,82,,The Rise and Fall of a Midwest Princess,2023-09-22,51,23,0,34,0,0,-7,C♯/D♭ Major,4,3WSOUb3U7tqURbBSgZTrZX,QM24S2205365,2,ISTP
63,Real Man,beabadoobee,130,3A,75,2025-02-05,02:40,79,bedroom pop,This Is How Tomorrow Moves,2024-08-09,56,64,0,44,0,10,-6,A#/B♭ Minor,4,0OpC8hRrbsh24taKOsQBEX,GBK3W2402964,2,ISTP
66,Washing Machine Heart,Mitski,106,11B,82,2025-02-05,02:08,83,,Be the Cowboy,2018-08-17,61,1,51,57,0,40,-4,A Major,4,3jjsRKEsF42ccXf8kWR3nu,USJ5G1815012,2,ISTP
67,Always Forever,Cults,163,4B,74,2025-02-05,03:43,79,,Static,2013-10-15,17,0,28,36,0,20,-6,G#/A♭ Major,4,2enPRFda84VE2wtI8c86Uf,USSM11303912,2,ISTP
68,I Bet on Losing Dogs,Mitski,82,11B,49,2025-02-05,02:50,81,,Puberty 2,2016-06-17,40,0,0,41,0,10,-10,A Major,4,2Co0IjcLTSHMtodwD4gzfg,USJ5G1612306,2,ISTP
69,Duvet,bôa,93,10A,89,2025-02-05,03:23,86,,Twilight,2001-03-21,58,19,0,71,0,0,-9,B Minor,4,42qNWdLKCI41S4uzfamhFM,USCGJ0659337,2,ISTP
76,Guess featuring billie eilish,"Charli xcx,Billie Eilish",130,8B,71,2025-02-05,02:23,80,"hyperpop, art pop, ",Brat and it’s completely different but also still brat,2024-10-11,78,2,21,62,0,10,-4,C Major,4,0IsIY8pfu1yaGkPUD7pkDx,USAT22406808,2,ISTP
78,Bad Habit,Steve Lacy,169,3B,49,2025-02-05,03:52,86,,Gemini Rights,2022-07-15,69,61,0,70,0,40,-7,C♯/D♭ Major,4,4k6Uh1HXdhtusDW5y8Gbvy,USRC12201440,2,ISTP
79,Emo Boy,Ayesha Erotica,134,10A,70,2025-02-05,02:34,73,hyperpop,Big Juicy,2016-04-20,70,1,0,60,10,20,-12,B Minor,4,40MskkY7wsFIzhPy19NNTP,QZPEW2416560,2,ISTP
82,Surat Cinta Untuk Starla,Virgoun,144,1B,42,2025-02-06,05:08,65,"indonesian pop, malay, malaysian pop",Surat Cinta Untuk Starla,2016-02-16,67,67,0,49,20,30,-9,B Major,3,5o6StwqqVfG3vRLx8UP310,IDA641600070,2,ISTP
83,Runtuh,"Feby Putri,Fiersa Besari",128,5B,29,2025-02-06,03:43,80,"indonesian pop, indonesian indie, malay",Runtuh,2021-10-01,59,88,0,19,0,10,-13,D#/E♭ Major,4,6Hii26x3qDErVitnGW8QtO,QZNWQ2157983,2,ISTP
84,Lantas,Juicy Luicy,86,4B,31,2025-02-06,03:54,79,"indonesian pop, indonesian indie",Sentimental,2020-11-06,59,79,0,55,0,30,-8,G#/A♭ Major,4,1ZPVEo8RfmrEz8YAD5n6rW,IDA162000474,2,ISTP
85,Separuh Aku,Noah,150,11B,75,2025-02-06,04:26,77,"indonesian pop, malay, indonesian rock, indorock",Seperti Seharusnya,2012-01-01,55,10,9,72,0,0,-5,A Major,4,4sJmv194lQKWjytpaxH1Vj,IDA181200003,2,ISTP
86,Cinta Ini Membunuhku,D’MASIV,146,8B,51,2025-02-06,04:03,72,"indonesian pop, malay, malay pop, malaysian pop, indorock",Perubahan,2008-01-03,45,1,0,31,0,20,-5,C Major,4,3jqOKTYh4XH9khpOXQp89Y,IDA181426344,2,ISTP
87,Separuh Nafas,Dewa 19,100,7B,94,2025-02-06,03:42,69,"indonesian pop, indonesian rock, indorock, malay",The 2000's Greatest,2007-03-12,57,0,0,96,0,0,-6,F Major,4,6JusI70TeT9M2O1MXyXRRv,IDAB30700484,2,ISTP
88,Asal Kau Bahagia,Armada,135,12B,56,2025-02-06,04:05,71,"indonesian pop, malay, malay pop",Maju Terus Pantang Mundur (Deluxe Version),2018-02-23,52,9,0,25,0,20,-6,E Major,4,79AlxPlv70kuRlsi2eZsnV,IDA431807379,2,ISTP
89,Sempurna,Andra & The Backbone,115,12B,32,2025-02-06,04:28,79,"indonesian pop, indonesian rock, indorock, malay",Andra & The Backbone,2006-12-28,36,73,0,38,0,10,-10,E Major,3,2UgCs0i0rNHUH2jKE5NZHE,IDAB30600441,2,ISTP
90,Remaja,Hivi!,123,11B,44,2025-02-06,03:38,70,"indonesian pop, indonesian jazz, indonesian indie",Kereta Kencan,2017-03-23,62,71,0,70,0,0,-8,A Major,4,3O9OibrJm0vSYxZjz3Pooe,FR10S1763460,2,ISTP
91,penjaga hati,Nadhif Basalamah,156,10B,36,2025-02-06,04:20,81,"malay, indonesian pop, indonesian r&b",Nadhif,2024-06-21,51,88,3,33,0,10,-9,D Major,4,6i9Ci0IN1q1GcnhdbKU7kZ,DGA052306119,2,ISTP
92,Secukupnya,Hindia,102,8A,80,2025-02-06,03:25,79,"indonesian indie, indonesian pop",Menari Dengan Bayangan,2019-11-29,73,19,6,93,0,30,-5,A Minor,4,5drW6PGRxkE6MxttzVLNk5,FR2X41956005,2,ISTP
93,1000 Tahun Lamanya,Tulus,86,7B,48,2025-02-06,03:52,70,"indonesian pop, indonesian jazz, indonesian indie",Pongki Barata Meets The Stars,2014-09-20,71,62,0,76,0,10,-8,F Major,4,2x9UGhofPBZdeam4uZCUID,FRX281937423,2,ISTP
94,Tampar,Juicy Luicy,170,2B,38,2025-02-06,03:22,73,"indonesian pop, indonesian indie",Nonfiksi,2024-06-28,46,65,0,43,0,0,-9,F#/G♭ Major,4,1csKczcJqOSdK8JriLMpDW,IDA162200513,2,ISTP
95,Lampu Merah,The Lantis,115,7B,71,2025-02-06,04:58,68,"malay, indonesian pop, indonesian indie",Pilot,2021-10-01,62,7,0,51,0,40,-6,F Major,4,6E7DsxwI4eOcMHLYRUDCaw,QZFZ42114659,2,ISTP
96,Peradaban,.Feast,97,4A,84,2025-02-06,05:39,72,"indonesian indie, indonesian rock, indonesian pop, indorock",Peradaban,2018-07-13,57,3,67,64,0,50,-6,F Minor,4,4YxEeCKhUl1DawPzsxCPbq,QZDA61833097,2,ISTP
97,Membasuh,"Hindia,Rara Sekar",187,8B,20,2025-02-06,06:13,77,"indonesian indie, indonesian pop",Menari Dengan Bayangan,2019-11-29,34,93,3,24,0,10,-12,C Major,4,3CBxVM0zGj41BQtE6m7gwb,FR59R1964010,2,ISTP
98,Laskar Pelangi,Nidji,90,4B,48,2025-02-06,03:52,69,"indonesian pop, malay, indonesian rock, indorock",King of Soundtrack,2014-03-03,55,31,0,51,0,60,-10,G#/A♭ Major,4,0ejpHFKbEqTcNQ4OMBawrP,IDA181203507,2,ISTP
100,Bunga Maaf,The Lantis,158,11B,53,2025-02-06,04:12,78,"malay, indonesian pop, indonesian indie",Bunga Maaf,2024-11-15,47,79,2,30,0,0,-7,A Major,4,26KhLgFuPymkm1uiZkc6Rv,IDAA22400314,2,ISTP
101,Line Without a Hook,Ricky Montgomery,190,4B,65,2025-02-06,04:09,81,,Montgomery Ricky,2016-04-01,43,26,0,51,0,20,-5,G#/A♭ Major,3,5NvOZCjZaGGGL597exlQWv,USA2P1624696,2,ISTP
102,About You,The 1975,96,10B,76,2025-02-06,05:26,27,,Being Funny In A Foreign Language,2022-10-14,42,31,80,46,0,0,-7,D Major,4,1fDFHXcykq4iw8Gg7s5hG9,GBK3W2202321,2,ISTP
106,we can't be friends (wait for your love),Ariana Grande,116,7B,65,2025-02-13,03:48,87,pop,eternal sunshine,2024-03-08,65,6,0,30,0,0,-8,F Major,4,51ZQ1vr10ffzbwIjDCwqm4,USUM72317276,2,ISTP
108,My Love Mine All Mine,Mitski,114,11B,31,2025-02-21,02:17,87,,The Land Is Inhospitable and So Are We,2023-09-15,50,87,14,12,0,10,-15,A Major,4,3vkCueOmm7xQDoJ17W1Pm3,USJ5G2335007,2,ISTP
109,Tikus - Tikus Kantor,Iwan Fals,112,9B,52,2025-02-23,02:33,63,"indonesian pop, indonesian rock, indorock, pop kreatif",Ethiopia,1986-01-01,76,12,0,96,0,20,-7,G Major,4,4C37eXjGS2L3zzFlZbm7ri,IDA181300330,2,ISTP
110,THE SHADE,Rex Orange County,120,7B,51,2025-02-23,03:01,75,bedroom pop,WHO CARES?,2022-03-11,90,39,0,73,0,0,-8,F Major,4,1gH1h30wkQdd9zhY3j7a8T,USRC12102927,2,ISTP
111,I Love You So,The Walters,76,6B,65,2025-02-23,02:40,87,,I Love You So,2014-11-28,57,58,0,47,0,10,-5,A#/B♭ Major,4,4SqWKzw0CbA05TGszDgMlc,TCACC1438995,2,ISTP
112,Magnetic,ILLIT,131,2B,67,2025-02-23,02:40,83,k-pop,SUPER REAL ME,2024-03-25,80,26,0,69,0,0,-6,F#/G♭ Major,4,1aKvZDoLGkNMxoRYgkckZG,USA2P2413259,2,ISTP
113,Valentine,Laufey,83,5B,20,2025-02-24,02:48,78,,Everything I Know About Love,2022-08-26,47,92,0,22,0,10,-13,D#/E♭ Major,4,6cx5CvFhqN19efStehJqoW,GBKPL2280365,2,ISTP
114,Perkara Tubuh,Hindia,142,11B,52,2025-02-28,02:35,49,"indonesian indie, indonesian pop",Lagipula Hidup Akan Berakhir,2023-07-21,72,63,0,75,20,10,-7,A Major,3,6KtsVZOUoXevMCB9vTUJH5,FRX282383670,2,ISTP
115,Broken Melodies,NCT DREAM,150,3B,82,2025-03-04,03:46,52,"k-pop, noise music",Broken Melodies,2023-06-19,59,19,0,39,0,10,-3,C♯/D♭ Major,4,4lPrJunJWnw4zGUpa6yWcH,KRA302300198,2,ISTP
116,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,92,10B,47,2025-03-04,01:52,79,"new wave, madchester, jangle pop",Hatful of Hollow,1984-00-00,24,53,0,45,0,10,-10,D Major,3,6BrMEbPSSj55nQhkgf6DnE,GBCRL1100072,2,ISTP
117,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,114,2B,76,2025-03-04,03:35,83,"new wave, madchester, jangle pop",Hatful of Hollow,1984-00-00,61,3,0,77,0,10,-5,F#/G♭ Major,4,1xaTREM89RbIxkcjlpf4Uw,GBCRL1100070,2,ISTP
120,Akuma no Ko,Ai Higuchi,90,11A,69,2025-03-18,03:47,65,"anime, j-pop",Akuma no Ko,2022-01-10,56,27,0,22,0,10,-6,F#/G♭ Minor,4,5cRKj1kynNFqiliT2ndZ3y,JPPC02210021,2,ISTP
